14-04-2015 10:57:16
EGCC
EKCH
481,71565223509
Waypoint;53,5272;-1,8928
Waypoint;53,4739;-1,5900
Waypoint;53,4181;-1,2800
Waypoint;53,4067;-1,2169
Waypoint;53,3081;-0,6822
Waypoint;53,4003;-0,3531
Waypoint;53,5247;0,0933
Waypoint;53,8869;0,6503
Waypoint;54,9050;2,4922
Waypoint;54,9631;3,2306
Waypoint;55,1381;3,9453
Waypoint;55,3050;4,6514
Waypoint;55,6069;5,0000
Waypoint;55,8983;10,5311
